ability_id,icon
2535310604894208,lightningstorm
2542856862433280,lightningstorm
2535314899861504,telekineticblast
2305946466385920,slicedroid
2305942171418624,lightningstorm
2542796732891136,lightningstorm
2308136899706880,telekineticblast
2521790047846400,cryobangrenade
2521777162944512,bloodthirst
2531067177205760,
2521798637780992,
2521794342813696,armormelt
2531071472173056,
2521802932748288,
2197867909349376,cheapShot
2298099561136128,
2203928108204032,
2298095266168832,powercore
2197872204316672,flamethrower
2197876499283968,blaster_generic
2940235826593792,
2517890217541632,cheapShot
2517898807476224,
2517915987345408,
2517920282312704,powercore
2698008261033984,bloodthirst
2517924577280000,flamethrower
2517928872247296,blaster_generic
2518109260873728,backflips
2518122145775616,
3751683997827072,
2518126440742912,ambush
2518130735710208,stickygrenade
2518139325644800,bravado
2518143620612096,
2518147915579392,snipe
2518156505513984,snipe
2518165095448576,
2518173685383168,stimpack
2518182275317760,shadowwalk
2518195160219648,shadowwalk
2518199455186944,
3758951082491904,
3271850251517952,
3271845956550656,
3271841661583360,
4856216442372096,replenish
3271837366616064,
2298477518258176,backflips
2197880794251264,
2205366922248192,ambush
2197885089218560,stickygrenade
2197889384185856,bravado
2198035413073920,
2197893679153152,snipe
2264873694134272,snipe
2197897974120448,
2197902269087744,stimpack
2197906564055040,shadowwalk
2298086676234240,shadowwalk
2305684473380864,
2268313962938368,lifedrain
2265749867462656,
2269512258813952,
2269976115281920,
2270006180052992,
2262674670878720,
2264469967208448,masterStrike
2262653196042240,shiicho
2266333983014912,
2444953082920960,
2262605951401984,sweep
2262614541336576,sweep
2262618836303872,sweep
2262623131271168,sweep
2263769887539200,sweep
2262636016173056,forceLeap
2264594521260032,forceLeap
2262704735649792,sithsorcerer
2266677580398592,forcePull
2262627426238464,forcepush
2262726210486272,smash
2262691850747904,forceStorm
2264603111194624,
2518246699827200,lifedrain
2518250994794496,
2518259584729088,
2518268174663680,
2518281059565568,
2518285354532864,
2518289649500160,masterStrike
2518306829369344,shiicho
2518315419303936,
2518319714271232,
2698012556001280,bloodthirst
2518332599173120,sweep
2518397023682560,sweep
2518405613617152,sweep
2518409908584448,sweep
2518414203551744,sweep
2518418498519040,forceLeap
2518427088453632,forceLeap
2518431383420928,sithsorcerer
2518435678388224,forcePull
2518444268322816,forcepush
2518448563290112,smash
2530255428386816,forceStorm
2518457153224704,
2518461448192000,benevolence
2518465743159296,
2518470038126592,skydrop
2518474333093888,juyo
2518478628061184,snipe
2518482923028480,
2518487217995776,saberThrow
2518491512963072,skydrop
2268348322676736,benevolence
2269134301691904,
2268172229017600,skydrop
2262640311140352,juyo
2262666080944128,snipe
2262696145715200,
2262631721205760,saberThrow
2268077739737088,skydrop
2291927693131776,rifleGrenade
2291931988099072,telekineticBlast
2466080027049984,blaster_generic
2291936283066368,fullAuto
2535087266594816,
2520754960728064,bloodthirst
2520763550662656,rifleGrenade
2520772140597248,telekineticBlast
2520776435564544,blaster_generic
2520785025499136,fullAuto
2520789320466432,
2520815090270208,absorbtionfield
2466689912406016,
2291940578033664,absorbtionfield
2466075732082688,blaster_generic
2520849450008576,bloodthirst
2520853744975872,blaster_generic
2520862334910464,surgicalprobe
2520875219812352,
2520900989616128,underworldmedicine
2292245520711680,surgicalprobe
2466694207373312,
2291962052870144,underworldmedicine
2466045667311616,lightsaber_generic
2520926759419904,bloodthirst
2520935349354496,lightsaber_generic
2520948234256384,
2520952529223680,sprint
2520965414125568,powercell
2520974004060160,whirlingAssault
2482847579373568,
2291983527706624,sprint
2291992117641216,powercell
2291996412608512,whirlingAssault
2042690740944896,backhand
2517087058657280,backhand
2519410635964416,bloodthirst
2523855927115776,lightsaber_generic
2524440042668032,
2517091353624576,plasmaprobe
2523864517050368,lightsaber_generic
2524431452733440,
2042587661729792,plasmaprobe
2054802548719616,
2519440700735488,bloodthirst
2517104238526464,
2524444337635328,
2517112828461056,scatterclip
2517117123428352,rocketpunch
2524448632602624,
2051504013836288,scatterclip
2051499718868992,rocketpunch
2107987128745984,
2107991423713280,
2108107387830272,
2848954886651904,
2467291207827456,flurryofbolts
2467299797762048,flurryofbolts
2466848826195968,railshot
2467295502794752,shockwave
2463674845364224,deathFromAbove
2448474956103680,assault
2448762718912512,unload
2462394945110016,missileBlast
2456210192203776,stimpack
3232894898143232,stimpack
2448805668585472,stickygrenade
3246857836822528,concussionmissiles
2448492135972864,assault
2448801373618176,toxicdart
2464125816930304,barrage
2455175105085440,forcequake
2464813011697664,carbonized
2463743564840960,lifedrain
2448346107084800,assault
2448792783683584,forceStorm
2448788488716288,shock
2464761472090112,sweepinggunfire
2448775603814400,whirlingassault
2445026097364992,assault
2464052802486272,choke
2448767013879808,forceLeap
2448771308847104,forcepush
2464198831374336,deathfromabove
2441495634247680,damaged_spike
2439519949291520,adrenelinerush
2442384692477952,force_crush
2444175693840384,
3230047334825984,
2440494906867712,
2440585101180928,deathfield
2441633073201152,animalinsectmouthpart
2442363217641472,lightsaber_generic
2463666255429632,
2444162808938496,
2439459819749376,
3258273859895296,assault
3250963825557504,forceCharge
3281264819830784,
3281277704732672,
3281273409765376,
3250968120524800,overpower
3250985300393984,
3250972415492096,momentousblow
3250981005426688,sweepingslash
2456274616713216,
3191753406414848,deathFromAbove
2454217327378432,flameburst
2464959040585728,
2450652504522752,jetcharge
2464989105356800,
2466681322471424,
3257754168852480,
2455162220183552,
2455797875343360,
2456266026778624,
2466685617438720,
2448900157865984,
2293349327306752,flurryofbolts
2292833931231232,flurryofbolts
2292838226198528,railshot
2292889765806080,shockwave
2533201775951872,blaster_generic
2533678517321728,
2533214660853760,blaster_generic
2533682812289024,
2293993572401152,flurryofbolts
2296248430231552,carbonize
2293439521619968,flankingshot
2294521853378560,flankingshot
2293400866914304,grapple
2294667882266624,retractableblade
2294517558411264,assassinate
2520175140143104,flurryofbolts
2520188025044992,carbonize
2520282514325504,bloodthirst
2520192320012288,flankingshot
2520205204914176,flankingshot
2520209499881472,grapple
2520213794848768,retractableblade
2520218089816064,assassinate
2520222384783360,unleash
2520226679750656,
2520230974717952,retractableblade
2520239564652544,smash
2520248154587136,smash
2520256744521728,flurryofbolts
2294672177233920,unleash
2466719977177088,
2293680039788544,retractableblade
2295131738734592,smash
2297425251270656,smash
2293654269984768,flurryofbolts
2308600756174848,animaltaloncolorvariant1
2464654097907712,force_crush
2308763964932096,berserk
2519290376880128,animaltaloncolorvariant1
2519496535310336,bloodthirst
2519294671847424,force_crush
2519298966814720,berserk
2307823367094272,pistolwhip
2307819072126976,burst
2307806187225088,stickygrenade
2487116776865792,energyshield
2464473709281280,blaster_generic
2519015498973184,pistolwhip
2519019793940480,burst
2519049858711552,stickygrenade
2694151380402176,sonicgrenade
2519513715179520,energyshield
2519505125244928,bloodthirst
2519518010146816,blaster_generic
2519522305114112,
2519526600081408,sleepdart
2519530895048704,rage
2519535190016000,rage
2519539484983296,rage
2519543779950592,rage
2481937046306816,
2694147085434880,sonicgrenade
2307801892257792,sleepdart
2308416072581120,rage
2308428957483008,rage
2308446137352192,rage
2308454727286784,rage
2517830087999488,animaltaloncolorvariant1
2463923953467392,force_crush
2517967526952960,animaltaloncolorvariant1
2531840271319040,bloodthirst
2517984706822144,force_crush
2518014771593216,
2518040541396992,
2518044836364288,
2306577826578432,
2482761680027648,
2306582121545728,
2306564941676544,escape
2463807989350400,blaster_generic
2518062016233472,escape
2519548074917888,bloodthirst
2518074901135360,blaster_generic
2518104965906432,
2518079196102656,deathfromabove
2518096375971840,rifleshot
2518100670939136,Shiv
2482753090093056,
2306637956120576,deathfromabove
2306698085662720,rifleshot
2306672315858944,Shiv
2317383964295168,assault
2317405439131648,sithsorcerer
2317469863641088,forceStorm
2698003966066688,bloodthirst
2520488672755712,assault
2520501557657600,sithsorcerer
2520510147592192,forceStorm
2520514442559488,
2520518737526784,
2520527327461376,
2318711109189632,
2317392554229760,
2317482748542976,
2275916055052288,bhoutlaw
2275898875183104,
2296123876179968,bladerush
2275885990281216,saberThrow
2275873105379328,frenzy
2207402736746496,
2207445686419456,cheapShot
2697999671099392,bloodthirst
2520643291578368,
2520651881512960,cheapShot
2520660471447552,snipe
2520664766414848,
2695697568628736,stimpack
2695701863596032,stimpack
2520673356349440,
2520686241251328,orbitalmultistrikes
2695706158563328,
2520690536218624,explosiveprobe
2207505815961600,snipe
2208214485565440,
2695130632945664,stimpack
2695117748043776,stimpack
2210576717578240,
2207428506550272,orbitalmultistrikes
2692381853876224,
2207415621648384,explosiveprobe
2533691402223616,
2533687107256320,
2275851630542848,thermaldetonation
2275847335575552,
2299589914787840,grapple
2275843040608256,grapple
2275830155706368,hailofbolts
2275834450673664,perforatingshot
2050550531096576,blaster_generic
2519483650408448,bloodthirst
2519462175571968,blaster_generic
2524508762144768,
2519466470539264,stimpack
2519470765506560,stockStrike
2519475060473856,hailofBolts
2524513057112064,
2052543395921920,stimpack
2050486106587136,stockStrike
2044232634204160,hailofBolts
2528223908855808,bloodthirst
2528292628332544,
2528219613888512,
2528215318921216,electrocute
2530818069102592,
2530826659037184,
2054961462509568,electrocute
3258866565382144,throughpeace
3258110651138048,bloodthirst
3247523556753408,
2263284556234752,lifedrain
3228668650323968,
2263529369370624,desperatecommand
3188880073293824,
2263537959305216,pistolwhip
2263945981198336,lifedrain
3189206490808320,
3187252280688640,
2211899567505408,tenacity
2315051797053440,tenacity
2275288989827072,
3186328862720000,
2276418566225920,bhoutlaw
2275112896167936,stimpack
2275117191135232,
2280271151890432,
2280228202217472,
2276813703217152,darkaffliction
2276435746095104,
2280481605287936,
3229106736988160,
3191766291316736,
2293890493186048,
2277586797330432,sithsorcerer
2277483718115328,
2279489467842560,rupture
2283866039517184,
2278832337846272,shadowwalk
2265870126546944,railshot
2211856617832448,
2275800090935296,
2519058448646144,bloodthirst
2519359096356864,bloodthirst
2532484516413440,
2532488811380736,
3521439391023104,
3469259833344000,
3521551060172800,
2509966002880512,
2510017542488064,
2510021837455360,
2814427644559360,
2275812975837184,
3152390031147008,
2631887239512064,
2746923643568128,
2627922984697856,
2632441290293248,headShot
2292344304959488,
2209945357385728,
2292322830123008,snipe
2205143583948800,
2205139288981504,hailofBolts
1396684709953536,powercell
1396710479757312,
2205074864472064,blaster_generic
2207943902625792,
961093421760512,fullAuto
2531887515959296,
2531891810926592,
2531900400861184,snipe
2531904695828480,hailofBolts
2532772279222272,bloodthirst
2531908990795776,blaster_generic
2531913285763072,fullAuto
2531917580730368,
2531921875697664,remotedetonationmine
2209928177516544,
2624225017856000,
2532849588633600,bloodthirst
2207591715307520,
2206668297338880,rechargeandreload
2209649004642304,remotedetonationmine
2203979647811584,
1628411080474624,
2523460790124544,dirtyKick
2523465085091840,bloodthirst
2523061358166016,
2523108602806272,fullAuto
2523456495157248,
2521631134056448,probedroid
2521639723991040,
2521644018958336,
2521648313925632,
2529641248063488,
2529645543030784,fullAuto
2523516624699392,
845249563852800,probedroid
957562958643200,flamethrower
4808705514143744,
957245131063296,carbonized
1625872754802688,stimpack
2483762407407616,cryobanGrenade
2480309253701632,headshot
2479931296579584,healingscan
2451236620075008,
2629404748414976,grapple
2629739755864064,flamethrower
2524281128878080,bloodthirst
2524294013779968,
2524152279859200,headShot
2524276833910784,
2524156574826496,jetcharge
2524160869793792,missilefan
840340416233472,headShot
839782070484992,carbonitereinforcedshield
840366186037248,jetcharge
2924550606028800,
3790995833487360,
3765874569773056,
839773480550400,missilefan
2530337032765440,
2530349917667328,
2265505054326784,hailofbolts
2051817546448896,blaster_generic
2524388503060480,hailofbolts
2524418567831552,bloodthirst
2524392798027776,blaster_generic
2524397092995072,
2524401387962368,backflips
2524414272864256,
2848001403912192,
2268932438228992,
2051899150827520,backflips
2530714989887488,
2843878235308032,
2521523759874048,jetcharge
2521446450462720,missilesalvo
2505400452644864,taserjolt
2505417632514048,taserjolt
2535203230711808,
1629493412233216,flamingsweep
1626349496172544,grapple
1626392445845504,
2511181478625280,taserjolt
2511233018232832,taserjolt
2535207525679104,
2511237313200128,flamingsweep
2511245903134720,grapple
2511254493069312,jetcharge
2535220410580992,
2511258788036608,railshot
2511263083003904,missileBlast
2511271672938496,missileBlast
2511765594177536,plasmaprobe
2512512918487040,
2511950277771264,marktarget
2512010407313408,marktarget
2511941687836672,marktarget
2511945982803968,marktarget
1626899251986432,jetcharge
2535216115613696,
1626413920681984,railshot
2508041857531904,
2508037562564608,
1593385622175744,missileBlast
1593381327208448,missileBlast
1683730259247104,plasmaprobe
2508007497793536,
1593389917143040,marktarget
2270916713119744,marktarget
2271316145078272,marktarget
2271200180961280,marktarget
2304211299598336,
2263812837212160,
2211392761364480,
2294753781612544,
2274009089572864,guard
2536886857891840,bloodthirst
2536891152859136,blaster_generic
2536856793120768,
2536861088088064,headshot
2536869678022656,snipe
2536878267957248,reactiveshots
2536882562924544,fearsomecry
2305714538151936,
2274069219115008,
2303798982737920,headshot
2264186499366912,
2537101606256640,blaster_generic
963515783315456,takeportablecover
2303236342022144,takeportablecover
2263379045515264,snipe
2303807572672512,reactiveshots
2263374750547968,
2303837637443584,fearsomecry
2542113833091072,advancedmedicalprobe
2542775258054656,chargedplating
2542088063287296,concussionmissiles
2542929876877312,spaceupgradejammingfield
2542401595899904,carbonitereinforcedshield
2542268451913728,tenacity
2625315939549184,
2053312195067904,swwarhardenednoble
2457228099452928,backlash
2457077775597568,bloodthirst
2457082070564864,channelhatred
2457086365532160,berserk
2694477797916672,mentalacuity
2695285251768320,
2694503567720448,
2507629540671488,thundering_blast
1680801091551232,
2302944284246016,consumingdarkness
2302952874180608,forcePush
2302922809409536,forceStorm
2302458952941568,thundering_blast
2302957169147904,whirlwind
2534400071827456,
962141393780736,force_crush
2534391481892864,
962244472995840,forceSpeed
2534511740977152,
2534507446009856,force_crush
2534541805748224,bloodthirst
2534503151042560,
2534498856075264,forceSpeed
2534494561107968,spike
2534490266140672,spinningstrike
2534477381238784,shadowwalk
2534473086271488,tusk
2534468791304192,
962330372341760,spike
962240178028544,spinningstrike
962261652865024,shadowwalk
962128508878848,tusk
2534395776860160,
2064857067159552,backstab
2064869952061440,forcePull
2064852772192256,
2064844182257664,shadowwalk
2115039465046016,shadowwalk
2064861362126848,whirlingassault
2524358438289408,
2451459958374400,
2451468548308992,
2451481433210880,
2508965275500544,whirlingAssault
2509016815108096,skydrop
2462072822562816,shien
2462059937660928,shiicho
2462077117530112,soresu
2462081412497408,salvation
2457253869256704,
2052040884748288,forcePush
2051830431350784,shockwave
2051791776645120,twilekvisionary
2051783186710528,skydrop
2052805388926976,swsithpureblood
2051778891743232,forcequake
1510595832578048,
2506740482441216,introspection
1661490918588416,sonicprobe
1661508098457600,surgicalprobe
2175688698232832,
2297515445583872,telekineticblast
2297893402705920,overload
2066639478587392,resuscitationprobe
2066596528914432,stockStrike
2066605118849024,burst
2066575054077952,recklessness
2066587938979840,fullAuto
2066579349045248,stickyGrenade
2066858521919488,ambush
2066875701788672,concussionmissiles
2066879996755968,cc_passive
2066854226952192,koltodart
2164891150450688,berserk
2164586207772672,force
2508922325827584,railshot
2508862196285440,
957146346815488,ataru
957567253610496,chillingPresence
957700397596672,forcethrow
957215066292224,forceStorm
957704692563968,piercingshot
957073332371456,shockwave
957133461913600,shockwave
957137756880896,shockwave
957635973087232,riposte
957575843545088,impale
957081922306048,juyo
957601613348864,vanguard
957172116619264,cloudmind_2
957335325376512,replenish
957627383152640,redirect
957159231717376,soresu
957571548577792,sunderingAssault
959933780590592,force_crush
2518654721720320,force_crush
2518659016687616,tusk
2518663311654912,tauntaun2
2518667606622208,afraid
959916600721408,tusk
959233700921344,tauntaun2
959903715819520,afraid
1657423584559104,surgicalprobe
2299585619820544,disturbance
961471378882560,forceLeap
2298335784337408,
2297562690224128,darkGift
2297476790878208,forcearmor
2297360826761216,guardianleap
961488558751744,riposte
2535443748880384,disturbance
2535448043847680,forceLeap
2535456633782272,darkGift
2535460928749568,forcearmor
2535465223716864,guardianleap
2535469518684160,riposte
2623177045835776,
2535482403586048,rejuvinate
2623172750868480,
2535516763324416,legSweep
2297863337934848,
2623181340803072,
2297378006630400,rejuvinate
2297566985191424,rejuvinate
2297579870093312,
2297584165060608,
2297588460027904,auraofresistance
2298348669239296,
2298352964206592,auraofresistance
2297335056957440,auraofresistance
3761433573588992,
2623168455901184,
2297386596564992,auraofinvincibility
961492853719040,legSweep
2505383272775680,cycloneattack
2292103786790912,burst
2292026477379584,flashbang
2292232635809792,rifleshot
2450527950471168,
2045345030733824,
2518083491069952,
2518564527407104,
2518371253878784,
2518177980350464,
2517323281858560,
2519324736618496,bloodthirst
2849800995209216,
2517327576825856,underworldmedicine
2517310396956672,snipe
2518422793486336,
2047131737128960,underworldmedicine
2529112967086080,
2529117262053376,
2529121557020672,
2529125851987968,
2849792405274624,
2529173096628224,
2046337168179200,
2046182549356544,snipe
2782301289185280,
1449315239198720,pileofrubble
1452252996829184,bloodthirst
1451930874281984,force
1445136236019712,greatermedpac
1446085423792128,flashGrenade
1659768636702720,plasmaprobe
1678241291042816,lifedrain
2042926964146176,electricshield
2042969913819136,taserjolt
1678090967187456,movementslowed
2043910511656960,forceStorm
1678039427579904,darkaffliction
2043966346231808,darkaffliction
1677575571111936,persuade
1677545506340864,electricshield
2043017158459392,swsithpureblood
2466165926395904,swsithpureblood
2043609863946240,whirlwind
2044151029825536,obfuscate
2044159619760128,shadowcloak
2044155324792832,forceStorm
2045001433350144,
2801607167180800,
2044975663546368,
2044984253480960,
2044979958513664,
2044374368124928,electricshield
2044163914727424,thunder
1660026334740480,forcequake
1660030629707776,smash
1660034924675072,thunder
2072463454240768,whirlwind
2072313130385408,
2072519288815616,pileofrubble
2290561893531648,grapple
2289904763535360,telekineticblast
2289896173600768,
2290454519349248,
2289900468568064,
2512388364435456,stickygrenade
2512401249337344,grapple
2482216219181056,thunder
1396349702504448,forceCrush
1396345407537152,saberstorm
2472105866166272,remotedetonationmine
2472170290675712,remotedetonationmine
2472204650414080,plasmaprobe
2471873937932288,unload
2275215975383040,
2023698395561984,choke
2528412887416832,bloodthirst
2528382822645760,
2528378527678464,choke
2528408592449536,
2528387117613056,backflips
2528391412580352,forceStorm
2528395707547648,forceStorm
2027215973777408,backflips
2025313303265280,forceStorm
2025257468690432,forceStorm
2531062882238464,
2305667293511680,
1783356320645120,
1783321960906752,
2075822118666240,
850738532057088,cycloneAttack
2268511531433984,
2031970502574080,forceCharge
2031966207606784,forceCharge
2523885991886848,cycloneAttack
2523911761690624,bloodthirst
2523890286854144,
2523898876788736,forceCharge
2523903171756032,forceCharge
2523907466723328,
2524001956003840,
2290819591569408,taunt
2290896900980736,
827064672321536,bloodthirst
827068967288832,heartriggerpatch
2988244971028480,
2628824927830016,
2628794863058944,
2628842107699200,
2628846402666496,
2628837812731904,datapad
2628820632862720,
2984319370919936,luckycoin
2035140188438528,
2073232253386752,
1994552747491328,discharge
2035273332424704,discharge
3762850912796672,
2026013382934528,
2033048539365376,stimpack
2024578863857664,
1791576888049664,
1999659463606272,cryobangrenade
1997546339696640,
2005878576250880,
2020094918000640,
2048484651827200,
2199766284894208,stimpack
1786010610434048,stimpack
2283969118732288,
1954871544643584,thunder
1998048850870272,stimpack
2698021145935872,bloodthirst
2026421404827648,
2142059104305152,stimpack
2034354209423360,burned
2038666356588544,
2516232360165376,force_crush
1794381501693952,backflips
2027817269198848,
2016113483317248,backflips
2005547863769088,backflips
2139138526543872,
1786869603893248,backflips
2053071676899328,backflips
3592688603496448,
3592654243758080,
3592284876570624,
3592280581603328,
3592276286636032,
2508376864980992,stimpack
2508385454915584,thunder
2038820975411200,
2698016850968576,bloodthirst
2508389749882880,stimpack
2035247562620928,
2038889694887936,
2516236655132672,force_crush
2508394044850176,backflips
2508415519686656,
2508398339817472,backflips
2508406929752064,backflips
2508411224719360,backflips
2508887966089216,stimpack
2508892261056512,thunder
2698025440903168,bloodthirst
2508900850991104,stimpack
2516240950099968,force_crush
2508905145958400,backflips
2508909440925696,
2508913735892992,backflips
2508918030860288,backflips
2508935210729472,backflips
2508939505696768,stimpack
2508943800664064,thunder
2698029735870464,bloodthirst
2508948095631360,stimpack
2516249540034560,force_crush
2509081239617536,backflips
2509085534584832,
2509094124519424,backflips
2509102714454016,backflips
2509111304388608,backflips
2027765729591296,
2072648137834496,
1987573425635328,sithholocron3
2076423414087680,
2076122766376960,
2748487011663872,
2075761989124096,shock
2076109881475072,shock
2045143167270912,
2047668608040960,stimpack
1784060695281664,stimpack
1780259649224704,missilesalvo
2045259131387904,missilesalvo
2031394976956416,stimpack
2031407861858304,
1784223904038912,stimpack
1791830291120128,stimpack
2698046915739648,bloodthirst
2017371908734976,explosivefuel
2053024432259072,
2194878612111360,
1780263944192000,stimpack
2013227265294336,stimpack
2014335366856704,backflips
2014391201431552,backflips
1783631198552064,stimpack
1785967660761088,backflips
1792680694644736,forcecrush
1780251059290112,smash
2047608478498816,smash
2508419814653952,
2508424109621248,stimpack
2508428404588544,stimpack
2508436994523136,missilesalvo
2508441289490432,missilesalvo
2508445584457728,stimpack
2508454174392320,stimpack
2698042620772352,bloodthirst
2508458469359616,explosivefuel
2508467059294208,stimpack
2508471354261504,stimpack
2508497124065280,backflips
2508505713999872,stimpack
2508510008967168,forcecrush
2508514303934464,smash
2508518598901760,smash
2508621678116864,
2508625973084160,stimpack
2508630268051456,stimpack
2508634563018752,missilesalvo
2508638857986048,missilesalvo
2508643152953344,stimpack
2508647447920640,stimpack
2698038325805056,bloodthirst
2508651742887936,explosivefuel
2508656037855232,stimpack
2508660332822528,stimpack
2508664627789824,backflips
2508673217724416,stimpack
2508681807659008,forcecrush
2508694692560896,smash
2508698987528192,smash
2508716167397376,
2508720462364672,stimpack
2508724757331968,stimpack
2508729052299264,missilesalvo
2508733347266560,missilesalvo
2508737642233856,stimpack
2508741937201152,stimpack
2698034030837760,bloodthirst
2508746232168448,explosivefuel
2508750527135744,stimpack
2508780591906816,stimpack
2508784886874112,stimpack
2508793476808704,forcecrush
2508797771776000,smash
2508802066743296,smash
2076333219774464,
2076328924807168,
1997499095056384,immobilized
1998100390477824,
1999869917003776,immobilized
1999882801905664,
2454672593911808,immobilized
2007441944346624,shock
2482963543490560,whirlwind
1975835280015360,plasmaprobe
1975895409557504,lifedrain
2480962088730624,lifedrain
1978957721239552,forcequake
2513380501880832,forcequake
2513814293577728,forcequake
2513822883512320,forcequake
2513883013054464,forcequake
2513891602989056,forcequake
2513900192923648,forcequake
2513908782858240,forcequake
2513947437563904,forcequake
2513951732531200,forcequake
2513968912400384,forcequake
2514041926844416,forcequake
2514067696648192,forcequake
2514162185928704,forcequake
2514166480896000,forcequake
2514179365797888,forcequake
2514286739980288,forcequake
2482985018327040,chillingpresence
2482912003883008,chillingpresence
1791585477984256,lightningStrike
1790412951912448,whirlwind
2495165545578496,lightningstrike
2491738161676288,forcestorm
2497115460730880,forcestorm
2043463835058176,
2482714435387392,
2039795932987392,
1792732234252288,unleash
1971218190172160,diplomacy
1980680003125248,
2049158961692672,
2049167551627264,
2049171846594560,
2049176141561856,
2049180436529152,
2049184731496448,
2490896348086272,shockwave
2491407449194496,spaceupgradeempburst
1790430131781632,chillingpresence
2137966000472064,
2138051899817984,
2076298860036096,chillingpresence
2025528051630080,chillingpresence
2481133887422464,diplomacy
2522520192286720,
2522545962090496,
2522558846992384,shock
2523044178296832,lightningStrike
2523168732348416,lightningstrike
2523606819012608,
2512843630968832,unleash
2523224566923264,shockwave
2523198797119488,spaceupgradeempburst
2522528782221312,
2522550257057792,
2522563141959680,shock
2523048473264128,lightningStrike
2523173027315712,lightningstrike
2533854610980864,
2512847925936128,unleash
2523228861890560,shockwave
2523203092086784,spaceupgradeempburst
2522533077188608,
2522554552025088,
2522567436926976,shock
2523078538035200,lightningStrike
2523181617250304,lightningstrike
2533858905948160,
2512852220903424,unleash
2523233156857856,shockwave
2523220271955968,spaceupgradeempburst
2901332012826624,
2739759638118400,
1977875389480960,
2049786026917888,
1977918339153920,stimpack
1977922634121216,stimpack
1977914044186624,stimpack
2508531483803648,backflips
2508535778770944,backflips
2508540073738240,backflips
2508544368705536,backflips
2508548663672832,backflips
2508552958640128,backflips
2508557253607424,backflips
2508561548574720,backflips
2750630200344576,bloodthirst
1977862504579072,armormelt
1977883979415552,
2049794616852480,
1977879684448256,
1977892569350144,
1977888274382848,
2073992462598144,
1977905454252032,impale
1977866799546368,stimpack
1977901159284736,stimpack
2073979577696256,stimpack
2049798911819776,
1977909749219328,
2075920902914048,soothe
2509802794123264,
2509807089090560,
2509811384057856,stimpack
2509819973992448,stimpack
2509824268959744,stimpack
2750634495311872,bloodthirst
2510112031768576,armormelt
2510120621703168,
2522180889870336,
2510124916670464,
2510129211637760,
2510133506605056,
2510137801572352,
2510142096539648,impale
2510146391506944,stimpack
2510150686474240,stimpack
2510154981441536,stimpack
2522498717450240,
2510167866343424,
2510172161310720,soothe
2510399794577408,backflips
2510580183203840,backflips
2510584478171136,backflips
2510593068105728,backflips
2510597363073024,backflips
2510601658040320,backflips
2510605953007616,backflips
2510623132876800,backflips
2510404089544704,backflips
2510408384512000,backflips
2510412679479296,backflips
2510421269413888,backflips
2510425564381184,backflips
2510429859348480,backflips
2510438449283072,backflips
2510575888236544,backflips
2510322485166080,soothe
2510511463727104,soothe
2165041474306048,
1987758109229056,skydrop
2138996792623104,
2138945253015552,lightningStrike
2138940958048256,shock
2138936663080960,
1999062463152128,stimpack
2175697288167424,
1999010923544576,
1978051483140096,bloomingshot
2000436852686848,
2048257018560512,
1978055778107392,
1978042893205504,
2048360097775616,
2039611249393664,
2039714328608768,
2843238285180928,
2843246875115520,spined_carapace
2074031117303808,backhand
2074035412271104,dirtyKick
2074052592140288,force_crush
2074044002205696,
2142196543258624,chargedSaber
2142256672800768,sweepinggunfire
1798547619971072,
2048372982677504,
2047741622484992,railshot
1953308176547840,missleblast
1961657592971264,lastresort
1977630576345088,
2138343957594112,
1953273816809472,cleave
1798560504872960,
1953290996678656,
2048377277644800,
2014301007118336,
1953286701711360,
1798461720625152,
1970363491680256,highenergyclip
1970367786647552,sonicgrenade
2048385867579392,
1970354901745664,stunned
1970376376582144,electricshield
1970333426909184,chargedSaber
1798530440101888,
2048394457513984,
2502638788673536,doom_aura
2272110714028032,backflips
2276865242824704,hatred
2277157300600832,backflips
2296381574217728,
2276186637991936,backflips
2502540004425728,
2295475336118272,
2438012415770624,stimpack
2468291935207424,backflips
2320828528066560,
2272102124093440,backflips
2296712286699520,backflips
2627441948360704,force_crush
2789697222868992,stimpack
2761608136753152,bloodthirst
2627716826267648,stimpack
2739755343151104,
2627437653393408,force_crush
2789692927901696,stimpack
2624551435370496,backflips
2624555730337792,hatred
2624560025305088,backflips
2731354387120128,bloodthirst
2627686761496576,stimpack
2624564320272384,
2624568615239680,backflips
2624572910206976,
2624577205174272,
2624581500141568,stimpack
2624594385043456,backflips
2624602974978048,
2624607269945344,backflips
2624611564912640,backflips
2627446243328000,force_crush
2789701517836288,stimpack
2624615859879936,backflips
2624624449814528,hatred
2624628744781824,backflips
2761612431720448,bloodthirst
2627725416202240,stimpack
2624633039749120,
2624641629683712,backflips
2624645924651008,
2624650219618304,
2624654514585600,stimpack
2624658809552896,backflips
2624663104520192,
2624667399487488,backflips
2624671694454784,backflips
2627450538295296,force_crush
2789705812803584,stimpack
2624675989422080,backflips
2624680284389376,hatred
2624684579356672,backflips
2731358682087424,bloodthirst
2627729711169536,stimpack
2624688874323968,
2624693169291264,backflips
2624706054193152,
2624710349160448,
2624714644127744,stimpack
2624718939095040,backflips
2624723234062336,
2624727529029632,backflips
2624736118964224,backflips
2504305235984384,focusfire
2163564005556224,
1488747333943296,rage
1488914837667840,cloakofpain
852843066032128,
852873130803200,
2284295536246784,
2284883946766336,zabraktracker
